fleurs id,file path,filename,language,lcode,iso 639-3,iso 15924,transcription,romanized transcription,duration
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26446480.mp3,common_voice_ba_26446480.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Түҙербеҙ!,tuzerbez,2.376
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26474069.mp3,common_voice_ba_26474069.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Ҡалай һин тәмле, Шакира!",kalai shhin temle shakira,4.536
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26496148.mp3,common_voice_ba_26496148.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Эске булмай ине, тип хәтерләй ололар.",eske bulmai ine tip kheterlei ololar,4.356
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26497782.mp3,common_voice_ba_26497782.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Һинең шул булыр инде.,shhinen shul bulyr inde,2.448
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_25938195.mp3,common_voice_ba_25938195.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Шәңгәрәйгә тейешле ҡыҙҙы үҙенә бисә итте.,shengereige teieshle kyzzy uzene bise itte,4.5
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26130358.mp3,common_voice_ba_26130358.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Яҡын дуҫ йыраҡ ҡәрендәштән яҡын.,yakyn dus iyrak kerendeshten yakyn,4.716
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26197575.mp3,common_voice_ba_26197575.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Береһен үлтермәй, береһен тергеҙеп булмай.",bereshhen ultermei bereshhen tergezep bulmai,4.968
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26204569.mp3,common_voice_ba_26204569.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Һеҙ бик тауышланаһығыҙ,shhez bik tauyshlanashhyghyz,3.42
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26205173.mp3,common_voice_ba_26205173.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ул физиканан көслө,ul fizikanan koslo,3.06
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26098409.mp3,common_voice_ba_26098409.mp3,Bashkir,bak_Cyrl,bak,Cyrl,— Юлдаш шундай матур малай...,yuldash shundai matur malai,3.708
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26107803.mp3,common_voice_ba_26107803.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Мин күсеп ултырмайынса Салауат ҡалаһына бара аламмы?,min kusep ultyrmaiynsa salauat kalashhyna bara alammy,5.544
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26488338.mp3,common_voice_ba_26488338.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Көндән-көн яңы юлдар, күперҙәр һалына, төрлө предприятие һәм социаль объект биләмәләре төҙөкләндерелә.",kondenkon yany yuldar kuperzer shhalyna torlo predpriyatie shhem sotsial obekt bilemelere tozoklenderele,9.36
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26495040.mp3,common_voice_ba_26495040.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Конверттың бик ҡалын булыуын күргәс, Фәнил ҡаушап уны төшөрөп ебәрҙе.",konverttyn bik kalyn bulyuyn kurges fenil kaushap uny toshorop eberze,6.66
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26491320.mp3,common_voice_ba_26491320.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Быйыл санаторийҙә врачтан да арыу эләкте бының өсөн.,byiyl sanatoriyze vrachtan da aryu elekte bynyn oson,5.004
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26492848.mp3,common_voice_ba_26492848.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Тамағын туйҙырып, тыштағы тимер-томорона тотондо, торбаһын төҙәткеләне.",tamaghyn tuizyryp tyshtaghy timertomorona totondo torbashhyn tozetkelene,5.652
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26493152.mp3,common_voice_ba_26493152.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Нимә беләһегеҙ?,nime beleshhegez,2.592
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26493488.mp3,common_voice_ba_26493488.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Бәлки, уға ысынлап ит киҫәге бирергәлер, хәҙер нисек көн күрә инде ул?",belki ugha ysynlap it kisege birergeler khezer nisek kon kure inde ul,6.012
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26493776.mp3,common_voice_ba_26493776.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Уны ваҡлап турап, кәстрүлгә һалығыҙ.",uny vaklap turap kestrulge shhalyghyz,3.888
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26105313.mp3,common_voice_ba_26105313.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Етем быҙау аҫраһаң, ауыҙ-мороноң май булыр",etem byzau asrashhan auyzmoronon mai bulyr,6.156
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26107069.mp3,common_voice_ba_26107069.mp3,Bashkir,bak_Cyrl,bak,Cyrl,— Ниңә килдең?,nine kilden,2.7
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26116720.mp3,common_voice_ba_26116720.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Ат тояғын тай баҫыр.,at toyaghyn tai basyr,3.348
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26125920.mp3,common_voice_ba_26125920.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Атаһы, йылмая биреп, тыңлап тик кенә ултыра.",atashhy iylmaya birep tynlap tik kene ultyra,4.86
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26353793.mp3,common_voice_ba_26353793.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Бисәһен күҙ алдына баҫтырҙы.,biseshhen kuz aldyna bastyrzy,3.6
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_25769536.mp3,common_voice_ba_25769536.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Улай итеп бесә белеүсе юҡ.,ulai itep bese beleuse yuk,4.5
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26397951.mp3,common_voice_ba_26397951.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Һеҙ тубыҡланып йөрөнөгөҙ, аслыҡтан үлеүҙән ҡурҡтығыҙ, үлер ҙә инегеҙ, ярай әле мин бар.",shhez tubyklanyp ioronogoz aslyktan uleuzen kurktyghyz uler ze inegez yarai ele min bar,10.08
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26493220.mp3,common_voice_ba_26493220.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Улдары һәләк булған әсәләрҙең йөрәгендә был һүҙ ҡанлы хәрефтәр менән яҙылған.,uldary shhelek bulghan eselerzen ioregende byl shhuz kanly kherefter menen yazylghan,6.948
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26494797.mp3,common_voice_ba_26494797.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Ҡорораҡ урын эҙләп, байтаҡ йөрөгәс, ҡауҙы Мансур туҡтап ҡала.",kororak uryn ezlep baitak ioroges kauzy mansur tuktap kala,5.58
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26317251.mp3,common_voice_ba_26317251.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Шул арала эңер төшә башланы.,shul arala ener toshe bashlany,3.348
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26336891.mp3,common_voice_ba_26336891.mp3,Bashkir,bak_Cyrl,bak,Cyrl,— Уның аҡылы зәғиф.,unyn akyly zeghif,2.988
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26337748.mp3,common_voice_ba_26337748.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Шулай уҡ Мәйтүбә битләүендә юғала барған бик боронғо артыш ағасын осратырға мөмкин.,shulai uk meitube bitleuende yughala barghan bik borongho artysh aghasyn osratyrgha momkin,6.336
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26340769.mp3,common_voice_ba_26340769.mp3,Bashkir,bak_Cyrl,bak,Cyrl,Яңғыҙы алты айыу алған баһадирҙымы?!,yanghyzy alty aiyu alghan bashhadirzymy,3.888
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26342002.mp3,common_voice_ba_26342002.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Шул уҡ ваҡытта, юғарыраҡ кластарҙа үтеләсәк ябай йәки ҡушма һөйләм синтаксисына ерлек әҙерләү була.",shul uk vakytta yugharyrak klastarza utelesek yabai ieki kushma shhoilem sintaksisyna erlek ezerleu bula,7.56
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26353287.mp3,common_voice_ba_26353287.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Таһира, тием!",tashhira tiem,2.448
,/ssd2/sangmin/datasets/commonvoice22/Bashkir/cv-corpus-22.0-2025-06-20/ba/clips/common_voice_ba_26353611.mp3,common_voice_ba_26353611.mp3,Bashkir,bak_Cyrl,bak,Cyrl,"Мин, юҡ, тинем.",min yuk tinem,2.556
